"","genomicsSampleID","soilMoisture","decimalLatitude","decimalLongitude","elevation","soilTemp","soilInWaterpH","soilInCaClpH","bin_oid","bin_id","site","site_ID","subplot","layer","quadrant","date","img_genome_id","bin_quality","bin_lineage","gtdb_taxonomy_lineage","domain","phylum","class","order","family","genus","bin_methods","created_by","date_added","bin_completeness","bin_contamination","average_coverage","total_number_of_bases","x5s_r_rna","x16s_r_rna","x23s_r_rna","t_rna_genes","gene_count","scaffold_count","gold_study_id","community","type"
"4419","TOOL_001-O-20230719",5.99033333333333,68.585776,-149.54318,804.5,5.56666666666667,4.41773526560203,3.80622017833878,"3300079404_s9","3300079404_s9","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","001","O",NA,"20230719",3300079404,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Bog-1198","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-26,70.57,2.39,NA,2795756,0,0,0,23,2865,190,"Gs0166454","Soil microbial communities","Soil"
"4420","TOOL_002-O-20230720",6.426,68.627943,-149.347229,843.8,3.1,4.88534425348695,4.393391045074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4421","TOOL_003-O-20230718",4.01366666666667,68.640255,-149.642461,707.8,4.9,5.6595099930071,5.14464270394351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4422","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s0","3300079401_s0","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"HQ","Bacteria","Bacteria; Acidobacteriota; Terriglobia; Acidoferrales; UBA7541; Acidoferrum","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,98.68,1.57,NA,5024188,1,2,1,50,4444,64,"Gs0166454","Soil microbial communities","Soil"
"4423","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s1","3300079401_s1","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ",NA,"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,81.41,7.2,NA,6127791,1,2,1,35,6228,271,"Gs0166454","Soil microbial communities","Soil"
"4424","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s107","3300079401_s107","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Beijerinckiaceae; Methylocapsa; Methylocapsa sp. S129","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Roseiarcus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,64.03,7.09,NA,3378754,0,1,0,14,3850,761,"Gs0166454","Soil microbial communities","Soil"
"4425","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s12","3300079401_s12","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Edaphobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Edaphobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,76.1,9.6,NA,3285688,0,1,0,35,3200,302,"Gs0166454","Soil microbial communities","Soil"
"4426","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s13","3300079401_s13","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Terriglobia; Acidoferrales; UBA7541; Palsa-295","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,71.72,7.04,NA,2887288,0,0,0,26,2705,292,"Gs0166454","Soil microbial communities","Soil"
"4427","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s16","3300079401_s16","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Bog-1198","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,97.8,0.78,NA,4373938,0,1,0,32,4257,392,"Gs0166454","Soil microbial communities","Soil"
"4428","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s19","3300079401_s19","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Bog-532","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Bog-532","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,57.73,1.27,NA,3820674,0,0,0,14,3910,415,"Gs0166454","Soil microbial communities","Soil"
"4429","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s3","3300079401_s3","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ",NA,"Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Palsa-504","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Palsa-504","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,83.74,4.35,NA,5278332,0,0,0,34,5120,299,"Gs0166454","Soil microbial communities","Soil"
"4430","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s4","3300079401_s4","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,92.4,5.29,NA,3477140,1,1,1,51,3560,163,"Gs0166454","Soil microbial communities","Soil"
"4431","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s43","3300079401_s43","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria","Bacteria; Desulfobacterota_B; Binatia; Binatales; Binataceae; JADMIL01","Bacteria","Desulfobacterota_B","Binatia","Binatales","Binataceae","JADMIL01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,70.41,0.59,NA,2537725,0,0,0,23,2645,388,"Gs0166454","Soil microbial communities","Soil"
"4432","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s59","3300079401_s59","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Roseiarcus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,53.72,6.69,NA,4274026,0,0,0,28,4719,786,"Gs0166454","Soil microbial communities","Soil"
"4433","TOOL_004-O-20230718",4.16966666666667,68.616768,-149.629355,782.2,4.03333333333333,3.97921563662838,3.3627308546774,"3300079401_s60","3300079401_s60","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","004","O",NA,"20230718",3300079401,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; JAJPKK01","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","JAJPKK01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,62.5,6.44,NA,4193693,0,1,0,20,4425,723,"Gs0166454","Soil microbial communities","Soil"
"4434","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s0","3300079391_s0","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"HQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,98.48,2.8,NA,5353381,1,1,1,54,4859,46,"Gs0166454","Soil microbial communities","Soil"
"4435","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s1","3300079391_s1","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Acidobacteriota","Bacteria; Acidobacteriota; Terriglobia; Acidoferrales; UBA7541; Acidoferrum","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,98.19,5.32,NA,5260179,0,2,1,51,4657,78,"Gs0166454","Soil microbial communities","Soil"
"4436","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s12","3300079391_s12","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Myxococcota; unclassified; Polyangiales","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; Palsa-1150","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Palsa-1150","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,77.74,1.06,NA,4270293,0,0,0,31,3856,213,"Gs0166454","Soil microbial communities","Soil"
"4437","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s13","3300079391_s13","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Myxococcota; unclassified; Polyangiales; Labilitrichaceae; Labilithrix; Labilithrix luteola","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; Palsa-1150","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Palsa-1150","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,72.4,6.22,NA,3390702,0,1,0,13,3097,218,"Gs0166454","Soil microbial communities","Soil"
"4438","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s139","3300079391_s139","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae","Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; JAUZGC01","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Microbacteriaceae","JAUZGC01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,52.38,1.33,NA,1887952,0,0,0,18,2126,407,"Gs0166454","Soil microbial communities","Soil"
"4439","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s14","3300079391_s14","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Actinomycetota; Thermoleophilia","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-465","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,83.79,0.8,NA,3540786,0,1,0,19,3514,155,"Gs0166454","Soil microbial communities","Soil"
"4440","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s142","3300079391_s142","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Reyranellales; Reyranellaceae; Reyranella","Bacteria","Pseudomonadota","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,56.36,6.38,NA,3930710,0,0,0,18,4533,889,"Gs0166454","Soil microbial communities","Soil"
"4441","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s15","3300079391_s15","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Palsa-506","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Palsa-506","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,74.35,3.78,NA,4808469,1,0,1,33,4879,344,"Gs0166454","Soil microbial communities","Soil"
"4442","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s16","3300079391_s16","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Beijerinckiaceae; Methylocapsa; Methylocapsa sp. S129","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Roseiarcus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,88.12,7.99,NA,4752382,0,0,0,40,4884,315,"Gs0166454","Soil microbial communities","Soil"
"4443","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s161","3300079391_s161","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Gemmatimonadota","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; FEN-1250","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","FEN-1250","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,54.37,0.06,NA,1929557,0,0,0,27,2084,403,"Gs0166454","Soil microbial communities","Soil"
"4444","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s18","3300079391_s18","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Occallatibacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Occallatibacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,78.51,2.51,NA,3898552,0,1,0,21,3533,285,"Gs0166454","Soil microbial communities","Soil"
"4445","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s19","3300079391_s19","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Bog-1198","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,85.65,4.19,NA,3671047,0,1,0,19,3610,300,"Gs0166454","Soil microbial communities","Soil"
"4446","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s2","3300079391_s2","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,88.73,3.08,NA,4265070,0,1,0,42,4108,206,"Gs0166454","Soil microbial communities","Soil"
"4447","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s20","3300079391_s20","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; QIAJ01","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","QIAJ01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,51.26,0.55,NA,2491146,0,0,0,24,2295,165,"Gs0166454","Soil microbial communities","Soil"
"4448","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s22","3300079391_s22","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-465","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,71.09,1.04,NA,2945509,1,2,1,22,3045,228,"Gs0166454","Soil microbial communities","Soil"
"4449","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s28","3300079391_s28","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria","Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Palsa-504","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Palsa-504","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,54.42,0.94,NA,3620019,0,0,0,22,3636,313,"Gs0166454","Soil microbial communities","Soil"
"4450","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s29","3300079391_s29","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","JAFAMB01","JAFAMB01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,58.18,1.35,NA,3420583,0,0,0,32,3350,226,"Gs0166454","Soil microbial communities","Soil"
"4451","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s3","3300079391_s3","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; JALYIM01","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","JALYIM01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,84,1.82,NA,4615908,0,1,0,42,4133,82,"Gs0166454","Soil microbial communities","Soil"
"4452","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s35","3300079391_s35","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Gp1-AA117; Angelobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Gp1-AA117","Angelobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,65.26,0.01,NA,2977673,0,0,0,23,3034,458,"Gs0166454","Soil microbial communities","Soil"
"4453","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s38","3300079391_s38","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Bacteroidota","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,92.31,0.01,NA,3733586,0,0,0,37,3688,367,"Gs0166454","Soil microbial communities","Soil"
"4454","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s43","3300079391_s43","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,86.61,9.1,NA,3537320,1,1,1,70,3724,333,"Gs0166454","Soil microbial communities","Soil"
"4455","TOOL_005-O-20230719",5.638,68.560148,-149.528532,834.7,3.8,4.26691199658568,3.69061040411633,"3300079391_s45","3300079391_s45","Toolik Field Station NEON Field Site, Alaska, USA","TOOL","005","O",NA,"20230719",3300079391,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Bog-1198","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,60.93,3.85,NA,2813122,0,0,0,18,2822,224,"Gs0166454","Soil microbial communities","Soil"
